antecedents,consequents,antecedent_names,consequent_names,support,confidence,lift,conviction,antecedent_len,consequent_len
['spotify:track:1zWZvrk13cL8Sl3VLeG57F'],['spotify:track:0BCy325UZyR9z0t0uxwn2N'],['T-Shirt'],['H.O.L.Y.'],0.00444500889001778,0.42168674698795183,32.874865799832996,1.706986601473203,1,1
['spotify:track:0d8ZbnRoW1TJ3qEleTrYHH'],['spotify:track:4r8lRYnoOGdEi6YyI5OC1o'],['I Want It That Way'],['Bye Bye Bye'],0.00444500889001778,0.4069767441860465,35.21466905187835,1.6667861963174908,1,1
['spotify:track:5MxNLUsfh7uzROypsoO5qe'],['spotify:track:24NwBd5vZ2CK8VOQVnqdxr'],['Dream On'],['Sweet Emotion'],0.00444500889001778,0.40229885057471265,52.79501915708813,1.6603280514253338,1,1
['spotify:track:7HGTkn2aX7MNdKs7nV2xBt'],['spotify:track:7oK9VyNzrYvRFo7nQEYkWN'],['Somebody Told Me'],['Mr. Brightside'],0.004318008636017272,0.5666666666666667,26.401972386587772,2.25816220863211,1,1
['spotify:track:7yMnml7zdYl5LlDFZPm5Hd'],['spotify:track:1TfAhjzRBWzYZ8IdUV3igl'],"[""Burnin' Up""]",['Year 3000'],0.004318008636017272,0.5483870967741935,69.64516129032258,2.196850393700787,1,1
['spotify:track:1TfAhjzRBWzYZ8IdUV3igl'],['spotify:track:7yMnml7zdYl5LlDFZPm5Hd'],['Year 3000'],"[""Burnin' Up""]",0.004318008636017272,0.5483870967741935,69.64516129032258,2.196850393700787,1,1
['spotify:track:6IFPfV8PNSYOmufzQ95hmm'],['spotify:track:46ZfPS5VpSQVU5gb82hg3K'],['Confession'],['Anything Goes'],0.004318008636017272,0.5396825396825397,55.91395154553049,2.1514456132360538,1,1
['spotify:track:7I5fYc4qKJddht8Ozhqqdx'],['spotify:track:1zWZvrk13cL8Sl3VLeG57F'],['Snapback'],['T-Shirt'],0.004318008636017272,0.49275362318840576,46.74628950584948,1.9506477012954024,1,1
['spotify:track:6GBUsjHfZuweYf5lQEz6mP'],['spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ'],['Crash My Party'],['Drunk On You'],0.004318008636017272,0.49275362318840576,42.63672559324733,1.9486447258608801,1,1
['spotify:track:5CXnIPD6rTjszYYQm6fY2P'],['spotify:track:1soxUgYIZb1qx1c7o1Lc7z'],['Dirt'],['Drunk On A Plane'],0.004318008636017272,0.48571428571428565,39.025655976676376,1.9202438404876807,1,1
['spotify:track:6E9V9TRlVOLjenGjHemzEH'],['spotify:track:05ZACkzW8YbRq3eFgIfSNB'],['Hard To Love'],['Springsteen'],0.004318008636017272,0.48571428571428565,31.09361207897793,1.9140702170293227,1,1
['spotify:track:12d5QFwzh60IIHlsSnAvps'],['spotify:track:79XrkTOfV1AqySNjVlygpW'],['10 Bands'],['Energy'],0.004318008636017272,0.47887323943661975,42.36683019465106,1.8972293349992106,1,1
['spotify:track:4wFUdSCer8bdQsrp1M90sa'],['spotify:track:4dGJf1SER1T6ooX46vwzRB'],"[""Highway Don't Care""]",['Chicken Fried'],0.004318008636017272,0.4657534246575342,29.3387397260274,1.8420800687755219,1,1
['spotify:track:5BbYPT6ehZf0hSv2su6JAl'],['spotify:track:6eYYm2xwrvdav2yakF3cqg'],['Make You Miss Me'],['Leave The Night On'],0.004318008636017272,0.4594594594594594,36.916161059018194,1.8269748539497077,1,1
['spotify:track:5BbYPT6ehZf0hSv2su6JAl'],['spotify:track:2FviG1Ma0M0BSZbqaDvw0x'],['Make You Miss Me'],['House Party'],0.004318008636017272,0.4594594594594594,32.01578569720162,1.8234505969011936,1,1
['spotify:track:6GsAD8PgHxmEuIPTG8GP3M'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],['It Goes Like This'],['Die A Happy Man'],0.004318008636017272,0.4473684210526315,27.736842105263154,1.780337941628264,1,1
['spotify:track:46ZfPS5VpSQVU5gb82hg3K'],['spotify:track:6IFPfV8PNSYOmufzQ95hmm'],['Anything Goes'],['Confession'],0.004318008636017272,0.4473684210526315,55.91395154553048,1.7950457805677515,1,1
['spotify:track:6enPOmd3vSFpI4jjms8kXN'],['spotify:track:5HGibWoxnkYSkl6mHmAlOE'],"[""Runnin' Outta Moonlight""]","[""That's My Kind Of Night""]",0.004318008636017272,0.4473684210526315,33.87095141700404,1.7856235712471424,1,1
['spotify:track:5ZManJDV3CexO66nRCkdiV'],['spotify:track:2Fk0WwAqTBesLtKg97nojy'],['Break Up with Him'],['Crash And Burn'],0.004318008636017272,0.4358974358974359,39.00291375291375,1.7529152331031934,1,1
['spotify:track:0H04yVa3DJxoXbLBpAb7iV'],['spotify:track:2Fk0WwAqTBesLtKg97nojy'],"[""I'm Comin' Over""]",['Crash And Burn'],0.004318008636017272,0.4358974358974359,39.00291375291375,1.7529152331031934,1,1
['spotify:track:0H04yVa3DJxoXbLBpAb7iV'],['spotify:track:2FviG1Ma0M0BSZbqaDvw0x'],"[""I'm Comin' Over""]",['House Party'],0.004318008636017272,0.4358974358974359,30.37395053324257,1.7472868127554437,1,1
['spotify:track:0yD66650JxhqKbW76C2qCo'],['spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ'],['Country Girl (Shake It For Me)'],['Drunk On You'],0.004318008636017272,0.4358974358974359,37.7171034094111,1.7522398226614635,1,1
['spotify:track:5T6DM9qjjngWnukcw0svkX'],['spotify:track:3xdjjKMcMOFgo1eQrfbogM'],['Round Here'],['Wagon Wheel'],0.004318008636017272,0.40963855421686746,28.544194477023137,1.6695686656679436,1,1
['spotify:track:1zWZvrk13cL8Sl3VLeG57F'],['spotify:track:7I5fYc4qKJddht8Ozhqqdx'],['T-Shirt'],['Snapback'],0.004318008636017272,0.40963855421686746,46.74628950584948,1.679034072353859,1,1
['spotify:track:4O1CExxinEpKZi3861NlTK'],['spotify:track:05ZACkzW8YbRq3eFgIfSNB'],['Get Me Some Of That'],['Springsteen'],0.004318008636017272,0.40963855421686746,26.22352825937898,1.66741743687569,1,1
['spotify:track:2kQuhkFX7uSVepCD3h29g5'],['spotify:track:0XUfyU2QviPAs6bxSpXYG4'],['Smack That - Dirty'],['Yeah!'],0.004318008636017272,0.4047619047619047,18.747619047619047,1.6437287274574546,1,1
['spotify:track:3iVcZ5G6tvkXZkZKlMpIUs'],['spotify:track:62vpWI1CHwFy7tMIcSStl8'],['Alright'],['No Role Modelz'],0.004318008636017272,0.4,14.927014218009479,1.622004910676488,1,1
['spotify:track:4PJXT82AZtlDW4Q71b43oz'],['spotify:track:05ZACkzW8YbRq3eFgIfSNB'],"[""Whatever She's Got""]",['Springsteen'],0.004191008382016764,0.5409836065573771,34.63174730107957,2.14453989622265,1,1
['spotify:track:69DR48pXzSabFUfQfDDJDb'],['spotify:track:4O1CExxinEpKZi3861NlTK'],['Make Me Wanna'],['Get Me Some Of That'],0.004191008382016764,0.532258064516129,50.493975903614455,2.1153950583763237,1,1
['spotify:track:1jNNHFZmRGXZFHlil5uhei'],['spotify:track:0H04yVa3DJxoXbLBpAb7iV'],['Drunk On Your Love'],"[""I'm Comin' Over""]",0.004191008382016764,0.5238095238095238,52.877899877899885,2.0791973583947168,1,1
['spotify:track:4ly1QBXEwYoDmje9rmEgC4'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],['Head Over Boots'],['Die A Happy Man'],0.004191008382016764,0.5076923076923078,31.476923076923082,1.9984879032258067,1,1
['spotify:track:5dNGORzxFb5z3v7vSAFkTU'],['spotify:track:3ts6xK5GzfMAAriT9AIBmP'],"[""Beachin'""]",['Barefoot Blue Jean Night'],0.004191008382016764,0.5076923076923078,38.43816568047338,2.0044211963423932,1,1
['spotify:track:6aNwDe5YH5YUPlpHkku52w'],['spotify:track:1soxUgYIZb1qx1c7o1Lc7z'],['Sunshine & Whiskey'],['Drunk On A Plane'],0.004191008382016764,0.5,40.1734693877551,1.9751079502159004,1,1
['spotify:track:5CQ30WqJwcep0pYcV4AMNc'],['spotify:track:40riOy7x9W7GXjyGp4pjAv'],['Stairway To Heaven'],['Hotel California - Remastered'],0.004191008382016764,0.4852941176470589,33.227877237851665,1.9144816575347439,1,1
['spotify:track:7N3PAbqfTjSEU1edb2tY8j'],['spotify:track:7o2CTH4ctstm8TNelqjb51'],['Jump - 2015 Remastered Version'],"[""Sweet Child O' Mine""]",0.004191008382016764,0.45833333333333337,34.04638364779875,1.8213008733709777,1,1
['spotify:track:1e1JKLEDKP7hEQzJfNAgPl'],['spotify:track:7GX5flRQZVHRAGd6B4TmDO'],['Magnolia'],['XO TOUR Llif3'],0.004191008382016764,0.45833333333333337,27.34027777777778,1.815204861178953,1,1
['spotify:track:5BbYPT6ehZf0hSv2su6JAl'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],['Make You Miss Me'],['Die A Happy Man'],0.004191008382016764,0.44594594594594594,27.64864864864865,1.7757671125098349,1,1
['spotify:track:2aibwv5hGXSgw7Yru8IYTO'],['spotify:track:48UPSzbZjgc449aqz8bxox'],['Snow (Hey Oh) - Hey Oh Album Version'],['Californication'],0.004191008382016764,0.42857142857142855,40.65748709122203,1.7315532131064264,1,1
['spotify:track:5ZManJDV3CexO66nRCkdiV'],['spotify:track:1soxUgYIZb1qx1c7o1Lc7z'],['Break Up with Him'],['Drunk On A Plane'],0.004191008382016764,0.42307692307692313,33.99293563579278,1.7117602235204472,1,1
['spotify:track:0H04yVa3DJxoXbLBpAb7iV'],['spotify:track:03fT3OHB9KyMtGMt2zwqCT'],"[""I'm Comin' Over""]",['Play It Again'],0.004191008382016764,0.42307692307692313,30.28461538461539,1.7091186182372367,1,1
['spotify:track:0yD66650JxhqKbW76C2qCo'],['spotify:track:03fT3OHB9KyMtGMt2zwqCT'],['Country Girl (Shake It For Me)'],['Play It Again'],0.004191008382016764,0.42307692307692313,30.28461538461539,1.7091186182372367,1,1
['spotify:track:0yD66650JxhqKbW76C2qCo'],['spotify:track:4dGJf1SER1T6ooX46vwzRB'],['Country Girl (Shake It For Me)'],['Chicken Fried'],0.004191008382016764,0.42307692307692313,26.650461538461546,1.7058166116332234,1,1
['spotify:track:0H04yVa3DJxoXbLBpAb7iV'],['spotify:track:1jNNHFZmRGXZFHlil5uhei'],"[""I'm Comin' Over""]",['Drunk On Your Love'],0.004191008382016764,0.42307692307692313,52.87789987789988,1.7194649055964781,1,1
['spotify:track:1qwnPVOIJjAFfCc40Etb1D'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],['Homegrown'],['Die A Happy Man'],0.004191008382016764,0.4125,25.575,1.6746739876458476,1,1
['spotify:track:0Fv5N0cHBsl4bzCbollCAS'],['spotify:track:4Km5HrUvYTaSUfiSGPJeQR'],['Moves'],['Bad and Boujee (feat. Lil Uzi Vert)'],0.004191008382016764,0.4024390243902439,17.70282054775855,1.635426332077154,1,1
['spotify:track:71SvEDmsOwIWw1IozsZoMA'],['spotify:track:4bHsxqR3GMrXTxEPLuK5ue'],['Any Way You Want It'],"[""Don't Stop Believin'""]",0.004064008128016256,0.5818181818181818,32.26222791293214,2.348179478967653,1,1
['spotify:track:6aUhfNWYnMThF3TGtuYUUu'],['spotify:track:6enPOmd3vSFpI4jjms8kXN'],['How Country Feels'],"[""Runnin' Outta Moonlight""]",0.004064008128016256,0.5614035087719298,58.16435826408125,2.2579933959867917,1,1
"['spotify:track:0v9Wz8o0BT8DU38R4ddjeH', 'spotify:track:5hTpBe8h35rJ67eAWHQsJx']",['spotify:track:7yyRTcZmCiyzzJlNzGC9Ol'],"['No Problem (feat. Lil Wayne & 2 Chainz)', 'Caroline']",['Broccoli (feat. Lil Yachty)'],0.004064008128016256,0.5423728813559321,19.15087025917762,2.1232984317820485,2,1
['spotify:track:24NwBd5vZ2CK8VOQVnqdxr'],['spotify:track:5SZ6zX4rOrEQferfFC2MfP'],['Sweet Emotion'],['Walk This Way'],0.004064008128016256,0.5333333333333333,67.73333333333333,2.1259842519685037,1,1
['spotify:track:69XcvSymPaTke2Qb6f3W6P'],['spotify:track:1qwnPVOIJjAFfCc40Etb1D'],['Loving You Easy'],['Homegrown'],0.004064008128016256,0.5333333333333333,52.49333333333333,2.12108567074277,1,1
['spotify:track:4IoYz8XqqdowINzfRrFnhi'],['spotify:track:5fVZC9GiM4e8vu99W0Xf6J'],['You Found Me'],['How to Save a Life'],0.004064008128016256,0.5245901639344261,41.723464149693655,2.0770015677962386,1,1
['spotify:track:0cV4xwUA4ue2deqq4CZFko'],['spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ'],"[""I Don't Want This Night to End""]",['Drunk On You'],0.004064008128016256,0.5245901639344261,45.39146099801837,2.0791386755187298,1,1
['spotify:track:0cV4xwUA4ue2deqq4CZFko'],['spotify:track:0yD66650JxhqKbW76C2qCo'],"[""I Don't Want This Night to End""]",['Country Girl (Shake It For Me)'],0.004064008128016256,0.5245901639344261,52.9567044976881,2.0826114755677785,1,1
['spotify:track:5SZ6zX4rOrEQferfFC2MfP'],['spotify:track:24NwBd5vZ2CK8VOQVnqdxr'],['Walk This Way'],['Sweet Emotion'],0.004064008128016256,0.5161290322580645,67.73333333333333,2.0509186351706035,1,1
['spotify:track:6IFPfV8PNSYOmufzQ95hmm'],['spotify:track:0BCy325UZyR9z0t0uxwn2N'],['Confession'],['H.O.L.Y.'],0.004064008128016256,0.5079365079365079,39.598931321703596,2.0061902381869277,1,1
['spotify:track:6IFPfV8PNSYOmufzQ95hmm'],['spotify:track:1zWZvrk13cL8Sl3VLeG57F'],['Confession'],['T-Shirt'],0.004064008128016256,0.5079365079365079,48.18665136737425,2.010835989413914,1,1
['spotify:track:1jNNHFZmRGXZFHlil5uhei'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],['Drunk On Your Love'],['Die A Happy Man'],0.004064008128016256,0.5079365079365079,31.49206349206349,1.9994797086368366,1,1
"['spotify:track:5hTpBe8h35rJ67eAWHQsJx', 'spotify:track:7yyRTcZmCiyzzJlNzGC9Ol']",['spotify:track:0v9Wz8o0BT8DU38R4ddjeH'],"['Caroline', 'Broccoli (feat. Lil Yachty)']",['No Problem (feat. Lil Wayne & 2 Chainz)'],0.004064008128016256,0.4923076923076923,20.08513351933041,1.9214176307140496,2,1
['spotify:track:4ly1QBXEwYoDmje9rmEgC4'],['spotify:track:0BCy325UZyR9z0t0uxwn2N'],['Head Over Boots'],['H.O.L.Y.'],0.004064008128016256,0.4923076923076923,38.38050266565118,1.9444316161359596,1,1
"['spotify:track:0v9Wz8o0BT8DU38R4ddjeH', 'spotify:track:7yyRTcZmCiyzzJlNzGC9Ol']",['spotify:track:5hTpBe8h35rJ67eAWHQsJx'],"['No Problem (feat. Lil Wayne & 2 Chainz)', 'Broccoli (feat. Lil Yachty)']",['Caroline'],0.004064008128016256,0.4848484848484848,21.092248451364473,1.896554557814998,2,1
['spotify:track:39FwE8edwuyiaa4PrGBkP7'],['spotify:track:5T6DM9qjjngWnukcw0svkX'],"[""Boys 'Round Here (feat. Pistol Annies & Friends)""]",['Round Here'],0.004064008128016256,0.4776119402985074,45.30983636036684,1.8941071882143763,1,1
['spotify:track:3KYiA4vq6RPO1dE2XROXd8'],['spotify:track:0J6mQxEZnlRt9ymzFntA6z'],['You Give Love A Bad Name'],"[""Livin' On A Prayer""]",0.004064008128016256,0.47058823529411764,39.00433436532507,1.8660993988654644,1,1
['spotify:track:7I5fYc4qKJddht8Ozhqqdx'],['spotify:track:5CG9Ps5ynNjpKJHmwc95pa'],['Snapback'],['Somewhere On A Beach'],0.004064008128016256,0.46376811594202894,48.04881769641494,1.8468651531897657,1,1
['spotify:track:7I5fYc4qKJddht8Ozhqqdx'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],['Snapback'],['Die A Happy Man'],0.004064008128016256,0.46376811594202894,28.753623188405793,1.8347863993025282,1,1
['spotify:track:5CXnIPD6rTjszYYQm6fY2P'],['spotify:track:46ZfPS5VpSQVU5gb82hg3K'],['Dirt'],['Anything Goes'],0.004064008128016256,0.4571428571428571,47.362406015037585,1.8243252275978235,1,1
['spotify:track:1e1JKLEDKP7hEQzJfNAgPl'],['spotify:track:6p8NuHm8uCGnn2Dtbtf7zE'],['Magnolia'],['Slippery (feat. Gucci Mane)'],0.004064008128016256,0.4444444444444444,32.40329218106996,1.7753111506223012,1,1
['spotify:track:7nDoBWDvf02SyD8kEQuuPO'],['spotify:track:5HGibWoxnkYSkl6mHmAlOE'],['Bottoms Up'],"[""That's My Kind Of Night""]",0.004064008128016256,0.43243243243243235,32.740124740124735,1.7386334772669543,1,1
['spotify:track:6hmhG1b4LEyNuashVvuIAo'],['spotify:track:0QsvXIfqM0zZoerQfsI9lm'],['Never Forget You'],"[""Don't Let Me Down""]",0.004064008128016256,0.42666666666666664,22.85424036281179,1.7116237720847534,1,1
['spotify:track:0pSBuHjILhNEo55xK1zrRt'],['spotify:track:0SGkqnVQo9KPytSri1H6cF'],['Rolex'],['Bounce Back'],0.004064008128016256,0.42666666666666664,20.48520325203252,1.7078580668789243,1,1
['spotify:track:6GsAD8PgHxmEuIPTG8GP3M'],['spotify:track:2Fk0WwAqTBesLtKg97nojy'],['It Goes Like This'],['Crash And Burn'],0.004064008128016256,0.42105263157894735,37.67464114832536,1.70796868866465,1,1
['spotify:track:6GsAD8PgHxmEuIPTG8GP3M'],['spotify:track:2TR7A4ulH9R1PNwMyd8o8U'],['It Goes Like This'],['This Is How We Roll'],0.004064008128016256,0.42105263157894735,33.153684210526315,1.7053363197635485,1,1
['spotify:track:0p1HtkrNYxv0iDfEKwXSTp'],['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],['Sangria'],['Die A Happy Man'],0.004064008128016256,0.42105263157894735,26.105263157894736,1.6994134897360704,1,1
['spotify:track:46ZfPS5VpSQVU5gb82hg3K'],['spotify:track:6eYYm2xwrvdav2yakF3cqg'],['Anything Goes'],['Leave The Night On'],0.004064008128016256,0.42105263157894735,33.83029001074114,1.7057750479137321,1,1
['spotify:track:46ZfPS5VpSQVU5gb82hg3K'],['spotify:track:5CXnIPD6rTjszYYQm6fY2P'],['Anything Goes'],['Dirt'],0.004064008128016256,0.42105263157894735,47.36240601503759,1.7119172420163022,1,1
['spotify:track:5CG9Ps5ynNjpKJHmwc95pa'],['spotify:track:7I5fYc4qKJddht8Ozhqqdx'],['Somewhere On A Beach'],['Snapback'],0.004064008128016256,0.42105263157894735,48.04881769641495,1.712136606091394,1,1
['spotify:track:0y44Oz1T9uWDKg4SFDWRWH'],['spotify:track:1yEwEiTpsaPhQi9lb5EVV4'],['Honey Bee'],['Knee Deep (feat. Jimmy Buffett)'],0.004064008128016256,0.42105263157894735,33.83029001074114,1.7057750479137321,1,1
['spotify:track:6enPOmd3vSFpI4jjms8kXN'],['spotify:track:6aUhfNWYnMThF3TGtuYUUu'],"[""Runnin' Outta Moonlight""]",['How Country Feels'],0.004064008128016256,0.42105263157894735,58.16435826408125,1.7147689749924953,1,1
['spotify:track:5InOp6q2vvx0fShv3bzFLZ'],['spotify:track:79XrkTOfV1AqySNjVlygpW'],['Know Yourself'],['Energy'],0.004064008128016256,0.4155844155844155,36.76754705968189,1.691770383540767,1,1
['spotify:track:0yD66650JxhqKbW76C2qCo'],['spotify:track:0cV4xwUA4ue2deqq4CZFko'],['Country Girl (Shake It For Me)'],"[""I Don't Want This Night to End""]",0.004064008128016256,0.41025641025641024,52.9567044976881,1.6825159302492518,1,1
['spotify:track:5ZManJDV3CexO66nRCkdiV'],['spotify:track:0BCy325UZyR9z0t0uxwn2N'],['Break Up with Him'],['H.O.L.Y.'],0.004064008128016256,0.41025641025641024,31.983752221375983,1.6739019999779128,1,1
['spotify:track:0H04yVa3DJxoXbLBpAb7iV'],['spotify:track:2N3F1EQCpnIeDOA3rLSAfE'],"[""I'm Comin' Over""]",['Break Up In A Small Town'],0.004064008128016256,0.41025641025641024,38.456654456654455,1.6775629203432318,1,1
['spotify:track:4BP3uh0hFLFRb5cjsgLqDh'],['spotify:track:2LawezPeJhN4AWuSB0GtAU'],['Fortunate Son'],['Have You Ever Seen The Rain?'],0.004064008128016256,0.41025641025641024,39.8809749920861,1.6782089651135823,1,1
['spotify:track:0yD66650JxhqKbW76C2qCo'],['spotify:track:0i5el041vd6nxrGEU8QRxy'],['Country Girl (Shake It For Me)'],['Cruise'],0.004064008128016256,0.41025641025641024,28.587247560698888,1.6713178208965114,1,1
"['spotify:track:2N3F1EQCpnIeDOA3rLSAfE', 'spotify:track:6eYYm2xwrvdav2yakF3cqg']",['spotify:track:2FviG1Ma0M0BSZbqaDvw0x'],"['Break Up In A Small Town', 'Leave The Night On']",['House Party'],0.003937007874015748,0.7560975609756098,52.6859486293978,4.0411607823215645,2,1
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:2N3F1EQCpnIeDOA3rLSAfE']",['spotify:track:6eYYm2xwrvdav2yakF3cqg'],"['House Party', 'Break Up In A Small Town']",['Leave The Night On'],0.003937007874015748,0.738095238095238,59.30369290573371,3.770660632230354,2,1
"['spotify:track:6eYYm2xwrvdav2yakF3cqg', 'spotify:track:7vWGeYZJUzBXKGPro05UXS']",['spotify:track:2FviG1Ma0M0BSZbqaDvw0x'],"['Leave The Night On', 'Take Your Time']",['House Party'],0.003937007874015748,0.6888888888888889,48.00275319567355,3.168157407743387,2,1
['spotify:track:0lQJBl9YEsoMtE8D4yTE9g'],['spotify:track:0BCy325UZyR9z0t0uxwn2N'],['From the Ground Up'],['H.O.L.Y.'],0.003937007874015748,0.6458333333333334,50.349422442244226,2.7873119275650318,1,1
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:7vWGeYZJUzBXKGPro05UXS']",['spotify:track:6eYYm2xwrvdav2yakF3cqg'],"['House Party', 'Take Your Time']",['Leave The Night On'],0.003937007874015748,0.6326530612244897,50.831736776343185,2.688341376682753,2,1
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:6eYYm2xwrvdav2yakF3cqg']",['spotify:track:2N3F1EQCpnIeDOA3rLSAfE'],"['House Party', 'Leave The Night On']",['Break Up In A Small Town'],0.003937007874015748,0.62,58.117619047619044,2.603505207010414,2,1
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:6eYYm2xwrvdav2yakF3cqg']",['spotify:track:7vWGeYZJUzBXKGPro05UXS'],"['House Party', 'Leave The Night On']",['Take Your Time'],0.003937007874015748,0.62,50.32865979381443,2.5991604614788177,2,1
['spotify:track:5wTMQjEx9LWeFwLjolPCUy'],['spotify:track:12qZHAeOyTf93YAWvGDTat'],"[""What's My Age Again?""]",['All The Small Things'],0.003937007874015748,0.5740740740740741,39.651397011046136,2.313834192885777,1,1
['spotify:track:5sUlaoVcLPk2Wr695jp6dd'],['spotify:track:4gFXY5yvHayGckJndafYQE'],['Bartender'],"[""Buy U a Drank (Shawty Snappin')""]",0.003937007874015748,0.5740740740740741,34.50579587220808,2.3087652262261047,1,1
['spotify:track:1dzQoRqT5ucxXVaAhTcT0J'],['spotify:track:1QV6tiMFM6fSOKOGLMHYYg'],['Just Dance'],['Poker Face'],0.003937007874015748,0.5636363636363636,64.31989459815546,2.2715847515028362,1,1
['spotify:track:1PoGWZbJPGmViVi7CYbDUK'],['spotify:track:03fT3OHB9KyMtGMt2zwqCT'],['Drink A Beer'],['Play It Again'],0.003937007874015748,0.5535714285714285,39.62564935064935,2.2087071374142746,1,1
['spotify:track:6kZFIsYCBeuH0f1zGk1UoM'],['spotify:track:5EWPGh7jbTNO2wakv8LjUI'],['Simple Man'],['Free Bird'],0.003937007874015748,0.5,61.51562500000001,1.983743967487935,1,1
['spotify:track:3AJwUDP919kvQ9QcozQPxg'],['spotify:track:75JFxkI2RXiU7L9VXzMkle'],['Yellow'],['The Scientist'],0.003937007874015748,0.49206349206349204,49.04440425959413,1.9489974917449837,1,1
['spotify:track:3ZLyt2ndLFBh148XRYjYYZ'],['spotify:track:0v9Wz8o0BT8DU38R4ddjeH'],"[""All We Got (feat. Kanye West & Chicago Children's Choir)""]",['No Problem (feat. Lil Wayne & 2 Chainz)'],0.003937007874015748,0.49206349206349204,20.075170655481536,1.9204938722377447,1,1
['spotify:track:5EWPGh7jbTNO2wakv8LjUI'],['spotify:track:6kZFIsYCBeuH0f1zGk1UoM'],['Free Bird'],['Simple Man'],0.003937007874015748,0.48437500000000006,61.51562500000001,1.9241231209735148,1,1
['spotify:track:5EWPGh7jbTNO2wakv8LjUI'],['spotify:track:4CJVkjo5WpmUAKp3R44LNb'],['Free Bird'],['Sweet Home Alabama'],0.003937007874015748,0.48437500000000006,28.251620370370375,1.9061429638010792,1,1
['spotify:track:2CEgGE6aESpnmtfiZwYlbV'],['spotify:track:5OMwQFBcte0aWFJFqrr5oj'],['Dynamite'],['TiK ToK'],0.003937007874015748,0.46268656716417905,36.07122801832421,1.837238591143849,1,1
['spotify:track:3bnVBN67NBEzedqQuWrpP4'],['spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn'],['Tear In My Heart'],['Stressed Out'],0.003937007874015748,0.4558823529411765,30.164854176964905,1.810062539043997,1,1
['spotify:track:4DMKwE2E2iYDKY01C335Uw'],['spotify:track:1QEEqeFIZktqIpPI4jSVSF'],['Carry on Wayward Son'],['More Than a Feeling'],0.003937007874015748,0.4558823529411765,39.446347769877185,1.8165979034660773,1,1
