pid,name,num_tracks,num_samples,num_holdouts,actual_track_count
1002518,Unremarkable,67,5,62,5
1002520,1990,133,25,108,25
1002521,Nikki,228,25,203,25
1002526,in my head,61,5,56,5
1002529,Dance Partay,92,5,87,5
1002532,Anna,91,5,86,5
1002533,Wedding playlist,173,25,148,25
1002534,Lord Of The Rings,136,25,111,25
1002540,summer,54,5,49,5
1002542,pARTY,59,5,54,5
1002543,jesus,177,25,152,25
1002545,R&B,153,25,128,25
1002546,Dance Party!,51,5,46,5
1002554,Girly music,156,25,131,25
1002556,sleep,64,5,59,5
1002558,lively,140,25,115,25
1002563,Throwback,91,5,86,5
1002565,back then,136,25,111,25
1002566,Punta Cana,113,25,88,25
1002569,wo,81,5,76,5
1002571,tunez,175,25,150,25
1002573,dope,89,5,84,5
1002575,Oldies,78,5,73,5
1002577,Christmas,85,5,80,5
1002580,ROADTRIP,84,5,79,5
1002584,Alternative music,184,25,159,25
1002586,only the best ,58,5,53,5
1002587,Classic Rock,130,25,105,25
1002588,old gold,131,25,106,25
1002591,70s,153,25,128,25
1002595,Playlist,171,25,146,25
1002597,old school,54,5,49,5
1002602,home.,157,25,132,25
1002608,Indie Folk,92,5,87,5
1002609,Wedding,159,25,134,25
1002612,line dances,77,5,72,5
1002614,Hardcore Workout,63,5,58,5
1002615,UK,86,5,81,5
1002619,slow it down,183,25,158,25
1002620,Workout,139,25,114,25
1002621,SWEET 16,72,5,67,5
1002624,Goldies,94,5,89,5
1002629,rocks,20,5,15,5
1002630,Hiphop,201,25,176,25
1002631,Sunday music,48,5,43,5
1002632,Ride or Die,44,5,39,5
1002635,Car rides,77,5,72,5
1002636,chelsea,69,5,64,5
1002638,Happy Happy Joy Joy,80,5,75,5
1002640,musicals,223,25,198,25
1002641,Sleep,72,5,67,5
1002642,Kiddos,32,5,27,5
1002644,Sleepy,12,5,7,5
1002645,Modern Rock,137,25,112,25
1002649,CHRISTMAS,78,5,73,5
1002650,pop,30,5,25,5
1002651,josie,106,25,81,25
1002654,in between,71,5,66,5
1002656,Metal,29,5,24,5
1002657,Vegas,18,5,13,5
1002658,Pump Up Music,47,5,42,5
1002659,kids,14,5,9,5
1002661,rad,66,5,61,5
1002662,Senior SPRING,61,5,56,5
1002664,sup,31,5,26,5
1002666,Run,19,5,14,5
1002667,new new,106,25,81,25
1002668,Bang,18,5,13,5
1002670,soft songs,37,5,32,5
1002671,Christian,40,5,35,5
1002673,boat,36,5,31,5
1002674,here,11,5,6,5
1002675,Folk,56,5,51,5
1002677,The List,48,5,43,5
1002678,Dirt,12,5,7,5
1002679,chilling,44,5,39,5
1002681,autumn 16,114,25,89,25
1002682,Blake Shelton ,74,5,69,5
1002683,mine,36,5,31,5
1002685,Turn it up,105,25,80,25
1002687,christmas:DDD,67,5,62,5
1002688,Good stuff,27,5,22,5
1002689,Lollapalooza 2015,158,25,133,25
1002690,eric,27,5,22,5
1002691,new,27,5,22,5
1002692,MAY 15,26,5,21,5
1002693,darkside,60,5,55,5
1002694,Workout,42,5,37,5
1002695,party bus,154,25,129,25
1002697,Summer Jams,205,25,180,25
1002698,Friendsgiving,57,5,52,5
1002699,oldies,41,5,36,5
1002700,Musicals,140,25,115,25
1002701,Chillin,100,5,95,5
1002702,Bliss,65,5,60,5
1002705,oui,60,5,55,5
1002706,Pregame ,71,5,66,5
1002710,Summer Festival Playlist,40,5,35,5
1002711,Contemp ,96,5,91,5
1002715,big,93,5,88,5
1002716,Wedding ,14,5,9,5
1002718,ugh,19,5,14,5
1002719,17,18,5,13,5
1002720,running playlist,19,5,14,5
1002721,cAR,65,5,60,5
1002722,Worship,33,5,28,5
1002723,numbers,21,5,16,5
1002725,Pool,17,5,12,5
1002726,My Youth,69,5,64,5
1002728,white noise,22,5,17,5
1002729,SKRRT,11,5,6,5
1002730,Yeehaw,47,5,42,5
1002731,Classics,154,25,129,25
1002732,Graduation,129,25,104,25
1002735,Wedding,51,5,46,5
1002736,Christmas Mix,108,25,83,25
1002737,Skating,30,5,25,5
1002740,The Feel-Good Flavors Playlist,40,5,35,5
1002741,bay area !!,62,5,57,5
1002742,newish,24,5,19,5
1002743,LOVE. ,14,5,9,5
1002744,soundtracks,133,25,108,25
1002745,summer 16,71,5,66,5
1002746,my fav songs,198,25,173,25
1002747,Country 2,113,25,88,25
1002750,chill out,67,5,62,5
1002751,fun,18,5,13,5
1002752,starbucks,202,25,177,25
1002753,Pierce the veil ,80,5,75,5
1002755,Dope,13,5,8,5
1002756,rock,116,25,91,25
1002758,rap,47,5,42,5
1002759,My Favs,88,5,83,5
1002760,EDM,53,5,48,5
1002761, BO$$,229,25,204,25
1002762,ugh,22,5,17,5
1002763,car,68,5,63,5
1002766,90,97,5,92,5
1002767,Classic Rock,67,5,62,5
1002768,Mellow Vibes,27,5,22,5
1002769,Muzak,78,5,73,5
1002771,Electric Love,175,25,150,25
1002773,lalala ,95,5,90,5
1002774,rich,136,25,111,25
1002775,hip hop,25,5,20,5
1002776,Mood,31,5,26,5
1002777,Vibes,28,5,23,5
1002778,CAR,12,5,7,5
1002779,christmas songs,45,5,40,5
1002780,Hybrid,38,5,33,5
1002781,high vibes,37,5,32,5
1002782,90's Baby,22,5,17,5
1002783,Wave,37,5,32,5
1002784,Hipster,87,5,82,5
1002785,setlist,52,5,47,5
1002786,Electric Feel,59,5,54,5
1002788,Pre,17,5,12,5
1002789,Old People,54,5,49,5
1002790,f a l l,120,25,95,25
1002791,Morning,23,5,18,5
1002792,texas country,227,25,202,25
1002798,Michael's Playlist,15,5,10,5
1002799,wake up,20,5,15,5
1002801,Classics,70,5,65,5
1002802,mix1,60,5,55,5
1002803,feb 17,61,5,56,5
1002804,im sad,13,5,8,5
1002805,Traffic Jams,10,5,5,5
1002806,Nuevas,21,5,16,5
1002807,chill out,80,5,75,5
1002809,Hidden Gems,84,5,79,5
1002810,Allison,17,5,12,5
1002811,sunday worship,11,5,6,5
1002812,Sunrise,52,5,47,5
1002814,18,119,25,94,25
1002816,Nice,131,25,106,25
1002818,Jackie,47,5,42,5
1002819,FU,66,5,61,5
1002820,car,47,5,42,5
1002822,Twang,83,5,78,5
1002823,mood,41,5,36,5
1002824,42552,25,5,20,5
1002825,Music,25,5,20,5
1002826,GLEE ,207,25,182,25
1002827,xmas 2015,14,5,9,5
1002828,em,13,5,8,5
1002830,roadtrip,73,5,68,5
1002831,not country,77,5,72,5
1002838,Indi,47,5,42,5
1002843,Jammies,102,25,77,25
1002845,Sleepy,40,5,35,5
1002846,jams,12,5,7,5
1002847,Beachin',96,5,91,5
1002848,90s nostalgia,72,5,67,5
1002849,worship,68,5,63,5
1002850,rock,117,25,92,25
1002852,Fitness,37,5,32,5
1002853,bubbles,30,5,25,5
1002855,Gym,21,5,16,5
1002856,24K Magic,19,5,14,5
1002857,2017,89,5,84,5
1002859,My Favorite Songs,16,5,11,5
1002860,OLD SCHOOL ,18,5,13,5
1002862,Reggae,55,5,50,5
1002864,workin out,68,5,63,5
1002865,Gabby,28,5,23,5
1002866,Vitamin D,58,5,53,5
1002868,Summer 2017,46,5,41,5
1002870,classical,37,5,32,5
1002871,Ava,27,5,22,5
1002872,Eminem,119,25,94,25
1002877,Childish ,44,5,39,5
1002878,Ch,117,25,92,25
1002879,pool side,134,25,109,25
1002880,Baby makin music,30,5,25,5
1002881,Happy music,112,25,87,25
1002882,christmas,51,5,46,5
1002883,Oldies,23,5,18,5
1002884,46007,42,5,37,5
1002885,worship ,120,25,95,25
1002886,summer 17,61,5,56,5
1002887,Singing in the Shower,72,5,67,5
1002888,Happy,88,5,83,5
1002891,Covers,16,5,11,5
1002892,Drive,50,5,45,5
1002893,sick,75,5,70,5
1002896,Gerald,48,5,43,5
1002897,get fit,28,5,23,5
1002898,Good,101,25,76,25
1002899,Gym,48,5,43,5
1002900,sad.,30,5,25,5
1002901,Trap music ,33,5,28,5
1002902,idk yet,101,25,76,25
1002904,Rap,111,25,86,25
1002905,Yep. ,54,5,49,5
1002906,j chillin,129,25,104,25
1002907,lit,34,5,29,5
1002908,80s,30,5,25,5
1002910,summer 2016,61,5,56,5
1002911,mhmm,47,5,42,5
1002912,Daily grind,83,5,78,5
1002913,gang,60,5,55,5
1002916,Jams,58,5,53,5
1002917,Christmas Vibes,31,5,26,5
1002918,golden,17,5,12,5
1002919,42795,35,5,30,5
1002921,music,118,25,93,25
1002922,SUMMER JAMZ,53,5,48,5
1002924,Exercise,69,5,64,5
1002925,current,75,5,70,5
1002926,pnd,30,5,25,5
1002927,Workout,19,5,14,5
1002928,kat ,14,5,9,5
1002930,Waves,214,25,189,25
1002933,Hip Hop,51,5,46,5
1002934,POP,101,25,76,25
1002936,matthew,11,5,6,5
1002938,me,144,25,119,25
1002939,pop,71,5,66,5
1002942,Other,205,25,180,25
1002943,Restart,47,5,42,5
1002944,A PlayList,45,5,40,5
1002945,car,104,25,79,25
1002946,Clara,40,5,35,5
1002947,Depressing,30,5,25,5
1002948,cruisin',37,5,32,5
1002949,Top 15,15,5,10,5
1002952,Hood Rat,19,5,14,5
1002953,new day,154,25,129,25
1002954,Work!,181,25,156,25
1002957,Rock,144,25,119,25
1002960,Heartbroken,12,5,7,5
1002961,Roadtrip,57,5,52,5
1002962,About A Girl,44,5,39,5
1002963,Mom Playlist,95,5,90,5
1002965,Spring 17,117,25,92,25
1002966,Wedding Reception,95,5,90,5
1002967,Disney!,21,5,16,5
1002968,Backyard,68,5,63,5
1002969,Mix 2,212,25,187,25
1002970,Run the World,32,5,27,5
1002971,Car Rides,41,5,36,5
1002972,ALEX,18,5,13,5
1002973,groovin',30,5,25,5
1002974,the good stuff,210,25,185,25
1002975,Anthony,60,5,55,5
1002977,Rap,34,5,29,5
1002979,<3,15,5,10,5
1002980,Spring Break 2017,88,5,83,5
1002981,Alternative ,98,5,93,5
1002984,Fire,11,5,6,5
1002987,love songs,56,5,51,5
1002989,cabin fever,138,25,113,25
1002990,Woo,55,5,50,5
1002993,soccer,29,5,24,5
1002994,Disney,42,5,37,5
1002996,everything,27,5,22,5
1002999,hype ,17,5,12,5
1003000,Rap,178,25,153,25
1003001,Throwbacks,90,5,85,5
1003003,trash,98,5,93,5
1003004,Winter Playlist,80,5,75,5
1003007,Random mix,59,5,54,5
1003008,music,113,25,88,25
1003009,Turn up!,56,5,51,5
1003010,Background Music,33,5,28,5
1003011,other,131,25,106,25
1003012,42339,97,5,92,5
1003013,fun,40,5,35,5
1003014,throwback,59,5,54,5
1003015,pop,29,5,24,5
1003016,get it,61,5,56,5
1003017,workout,73,5,68,5
1003019,slow jams,18,5,13,5
1003021,Playlist,82,5,77,5
1003023,CAmp,12,5,7,5
1003024,lds,43,5,38,5
1003025,relax,82,5,77,5
1003026,shower music,127,25,102,25
1003027,plane,39,5,34,5
1003028,dope ,56,5,51,5
1003029,Work TIme,83,5,78,5
1003030,Tomorrow,16,5,11,5
1003031,Fnaf,43,5,38,5
1003032,xanax,117,25,92,25
1003033,LIFE,21,5,16,5
1003034,jingle ball,37,5,32,5
1003035,uplift,78,5,73,5
1003037,tRAP,217,25,192,25
1003038,Rock,26,5,21,5
1003039,grit,86,5,81,5
1003040,mom.,14,5,9,5
1003041,Hoops,28,5,23,5
1003042,Stuff and things,136,25,111,25
1003043,Valentines Day,24,5,19,5
1003044,Jams,132,25,107,25
1003045,Don't Let Me Down,15,5,10,5
1003046,Gym,34,5,29,5
1003048,Panty droppers,124,25,99,25
1003049,Hype,28,5,23,5
1003050,movies,133,25,108,25
1003053,mom,35,5,30,5
1003054,lili,95,5,90,5
1003055,fall '16,27,5,22,5
1003057,jam,50,5,45,5
1003058,Trip,131,25,106,25
1003059,Early 2000's,47,5,42,5
1003060,turnup,58,5,53,5
1003063,New Beginnings ,16,5,11,5
1003064,mhm,32,5,27,5
1003065,2k17,93,5,88,5
1003066,Alex,29,5,24,5
1003067,Gym,61,5,56,5
1003068,Future,78,5,73,5
1003070,Jack Johnson,116,25,91,25
1003072,throwbacks,42,5,37,5
1003073,Vale,20,5,15,5
1003075,Lalala,14,5,9,5
1003077,for ben. ,78,5,73,5
1003078,GYM,82,5,77,5
1003079,new,22,5,17,5
1003081,sleep,37,5,32,5
1003082,aesthetic,66,5,61,5
1003083,Weird,24,5,19,5
1003085,2014,142,25,117,25
1003086,Feel Good,94,5,89,5
1003087,hype,37,5,32,5
1003089,Beats,60,5,55,5
1003090,My own,103,25,78,25
1003092,zz,37,5,32,5
1003094,Step,12,5,7,5
1003095,grunge,24,5,19,5
1003098,Sundays,73,5,68,5
1003101,<3,33,5,28,5
1003102,drawing hearts on foggy windows,49,5,44,5
1003103,wake up happy,21,5,16,5
1003104,Pre Ceremony,42,5,37,5
1003106,camp,50,5,45,5
1003109,Memo,41,5,36,5
1003110,2017,33,5,28,5
1003111,simp,59,5,54,5
1003112,rock out ,54,5,49,5
1003113,rock stuff,135,25,110,25
1003114,oof,40,5,35,5
1003115,GOAT,208,25,183,25
1003116,Ceremony,14,5,9,5
1003117,September 2015,30,5,25,5
1003119,LuCa,66,5,61,5
1003120,Workout Playlist,47,5,42,5
1003121,Halloween,27,5,22,5
1003123,CLassical,46,5,41,5
1003124,Beachy,79,5,74,5
1003125,road trip,39,5,34,5
1003126,100,61,5,56,5
1003127,Wind,116,25,91,25
1003128,Ratchet,143,25,118,25
1003130,feels,11,5,6,5
1003131,Summer 2014,217,25,192,25
1003132,1975,49,5,44,5
1003133,boom,95,5,90,5
1003134,Fiesta,31,5,26,5
1003135,Party Tunes,222,25,197,25
1003136,feels,42,5,37,5
1003137,awesome,14,5,9,5
1003139,Boat Tunes,74,5,69,5
1003140,17,45,5,40,5
1003141,bday,38,5,33,5
1003142,Shower,11,5,6,5
1003143,Country Bumpkin,41,5,36,5
1003145,Sleep,21,5,16,5
1003146,Lit,24,5,19,5
1003147,Classics,125,25,100,25
1003148,Long Drives,40,5,35,5
1003150,Dangerous,18,5,13,5
1003151,CS,22,5,17,5
1003152,CARDIO,31,5,26,5
1003153,rafael,51,5,46,5
1003154,cherry wine stains on vintage lace,21,5,16,5
1003156,Oldies,42,5,37,5
1003158,I Love You :),19,5,14,5
1003160,lit,19,5,14,5
1003161,angst and algebra,105,25,80,25
1003162,Oldies ,11,5,6,5
1003163,Spanish,25,5,20,5
1003166,study,102,25,77,25
1003168,Worship,52,5,47,5
1003173,LOTR,119,25,94,25
1003174,2016,215,25,190,25
1003175,#Summer,45,5,40,5
1003177,jazz,39,5,34,5
1003178,My best songs,14,5,9,5
1003179,play that funky music,57,5,52,5
1003180,LOUD!,55,5,50,5
1003181,Chill Time,53,5,48,5
1003182,Matt,39,5,34,5
1003183,yes,89,5,84,5
1003184,sleepytime ,83,5,78,5
1003186,gang gang,27,5,22,5
1003188,Singing Songs,45,5,40,5
1003189,workout,34,5,29,5
1003190,D.A.N.C.E.,12,5,7,5
1003191,chilll,79,5,74,5
1003193,remix,62,5,57,5
1003194,chiller,48,5,43,5
1003195,throwback,100,5,95,5
1003196,2015,213,25,188,25
1003197,Everything,62,5,57,5
1003198,Beachin,80,5,75,5
1003201,Alternative,120,25,95,25
1003202,Claudia,40,5,35,5
1003203,Rap,181,25,156,25
1003205,Hyped.,82,5,77,5
1003206,Ppp,20,5,15,5
1003207,sin,19,5,14,5
1003208,New New,170,25,145,25
1003209,christmas ,41,5,36,5
1003210,car rides,16,5,11,5
1003214,current favs,220,25,195,25
1003215,music ,123,25,98,25
1003217,Fall 2015,131,25,106,25
1003218,Car Playlist,118,25,93,25
1003219,Country Rock,22,5,17,5
1003220,Chill Vibes,105,25,80,25
1003221,Summer!!,68,5,63,5
1003222,jams,206,25,181,25
1003223,Bubblegum,85,5,80,5
1003225,zzz,32,5,27,5
1003226,winter 2016,43,5,38,5
1003227,Jesus Music,56,5,51,5
1003228,2,189,25,164,25
1003229,LOL,70,5,65,5
1003230,pump up,17,5,12,5
1003232,My songs,37,5,32,5
1003233,summer 2016,46,5,41,5
1003234,Beach ,71,5,66,5
1003235,country :0 ,158,25,133,25
1003236,acoustic,28,5,23,5
1003237,Christmas time!,55,5,50,5
1003238,Study,31,5,26,5
1003239,party,47,5,42,5
1003240,feel good,44,5,39,5
1003241,Road Trip,59,5,54,5
1003243,What I Like,48,5,43,5
1003246,slow country,89,5,84,5
1003247,Feel Good,103,25,78,25
1003248,VIBES,53,5,48,5
1003249,Mellow tunes,80,5,75,5
1003250,Prayer,18,5,13,5
1003251,Throwback Jams,61,5,56,5
1003254,Sh,24,5,19,5
1003255,90's,65,5,60,5
1003256,Fiesta ,92,5,87,5
1003258,zero skips fr fr,74,5,69,5
1003259,PARTY JAMZ,35,5,30,5
1003260,Background,11,5,6,5
1003261,Hip Hop,73,5,68,5
1003262,sprang break ,59,5,54,5
1003263,road trip,105,25,80,25
1003265,old stuff,90,5,85,5
1003266,Those days ,23,5,18,5
1003268,Rap,39,5,34,5
1003269,90s baby,105,25,80,25
1003270,rolas,15,5,10,5
1003271,chilly,28,5,23,5
1003273,Michelle,39,5,34,5
1003274,reggueton,104,25,79,25
1003276,coast to coast,204,25,179,25
1003277,drive,62,5,57,5
1003278,Boat Music,115,25,90,25
1003279,Bump,71,5,66,5
1003281,Spanish,55,5,50,5
1003282,Chilling.,107,25,82,25
1003284,Kids Party,34,5,29,5
1003285,pain,80,5,75,5
1003286,road Trip!!!,212,25,187,25
1003287,spring17,69,5,64,5
1003289,80's rock,139,25,114,25
1003290,Hard Rock,39,5,34,5
1003291,DR,48,5,43,5
1003292,Thoughts,62,5,57,5
1003293,R&B,51,5,46,5
1003294,Work,94,5,89,5
1003295,Rock,64,5,59,5
1003298,disney,12,5,7,5
1003299,winter 2016,54,5,49,5
1003300,Modern Music ,33,5,28,5
1003301,March 2017,27,5,22,5
1003303,bb,20,5,15,5
1003304,ugh,27,5,22,5
1003306,reggae,19,5,14,5
1003307,Spencer,67,5,62,5
1003308,vibezzz,94,5,89,5
1003311,feelin,49,5,44,5
1003314,My Jams,49,5,44,5
1003318,The Chill,120,25,95,25
1003319,Windows down,153,25,128,25
1003320,Running,187,25,162,25
1003321,Summer Daze,98,5,93,5
1003322,punk rock,75,5,70,5
1003323,ryan,27,5,22,5
1003324,rap,161,25,136,25
1003325,STUDY STUDY STUDY;,20,5,15,5
1003326,Happy Daze,36,5,31,5
1003327,run,96,5,91,5
1003329,The Feels,81,5,76,5
1003330,Good Stuff,43,5,38,5
1003332,Alt,70,5,65,5
1003333,relaxing,37,5,32,5
1003334,On The Road,59,5,54,5
1003335,2016,24,5,19,5
1003336,Beachin,62,5,57,5
1003339,workout,17,5,12,5
1003340,Sad song ,15,5,10,5
1003341,Play it Forward,30,5,25,5
1003342,Random,24,5,19,5
1003343,God,20,5,15,5
1003344,car tunes,34,5,29,5
1003345,rap playlist ,84,5,79,5
1003348,car,40,5,35,5
1003349,Fall 17,25,5,20,5
1003351,Love,18,5,13,5
1003352,Winter 2015,38,5,33,5
1003353,Party,90,5,85,5
1003354,Down,34,5,29,5
1003355,rap and hip hop,24,5,19,5
1003356,Love Yourself,34,5,29,5
1003357,new chapter,105,25,80,25
1003359,rap,183,25,158,25
1003361,rap,118,25,93,25
1003362,oldies,40,5,35,5
1003363,beach,50,5,45,5
1003364,WOD,45,5,40,5
1003365,KMS,18,5,13,5
1003368,hike,20,5,15,5
1003369,RAGE,68,5,63,5
1003370,rock2,32,5,27,5
1003371,euphoria,39,5,34,5
1003372,420,62,5,57,5
1003373,INXS,17,5,12,5
1003374,jesus ,74,5,69,5
1003375,Rager,91,5,86,5
1003378,Cancer,33,5,28,5
1003379,Good Vibes,29,5,24,5
1003380,mood,63,5,58,5
1003381,Disney,38,5,33,5
1003382,EDM,19,5,14,5
1003383,Rawk,23,5,18,5
1003384,Summertime Sadness,149,25,124,25
1003385,Chance ,44,5,39,5
1003386,Take it easy,28,5,23,5
1003387,Chill EDM,157,25,132,25
1003389,2015 Top Tracks,100,5,95,5
1003390,vibin,25,5,20,5
1003391,for my love,29,5,24,5
1003392,Ed Sheeran (Deluxe),36,5,31,5
1003393,80's rock,96,5,91,5
1003394,My songs,219,25,194,25
1003395,Summer ,50,5,45,5
1003396,Sway,19,5,14,5
1003397,Car Jams,166,25,141,25
1003398,Gaming,44,5,39,5
1003399,sleep,26,5,21,5
1003400,Olive,44,5,39,5
1003402,oh,44,5,39,5
1003403,cry babY,17,5,12,5
1003404,Oldies But Goodies,24,5,19,5
1003406,Basics,35,5,30,5
1003407,Dance,48,5,43,5
1003408,Christian Jams,127,25,102,25
1003409,calle,89,5,84,5
1003412,tunes ,50,5,45,5
1003413,throwback music,11,5,6,5
1003414,Summer14,70,5,65,5
1003415,POP,149,25,124,25
1003416,hey,86,5,81,5
1003417,pump,27,5,22,5
1003418,Homework ,200,25,175,25
1003419,throwback,52,5,47,5
1003421,California,211,25,186,25
1003422,REMIX,33,5,28,5
1003423,The Feels,19,5,14,5
1003424,Iceland,25,5,20,5
1003426,Logic,38,5,33,5
1003427,Slow Down,29,5,24,5
1003428,Summer 2017,30,5,25,5
1003431,lit,22,5,17,5
1003432,rap ,73,5,68,5
1003433,fall 16,30,5,25,5
1003434,Acoustic,57,5,52,5
1003436,happy,36,5,31,5
1003437,Rainy Days,31,5,26,5
1003439,Summer 2016,40,5,35,5
1003440,Guilty Pleasures,128,25,103,25
1003441,dance,18,5,13,5
1003444,GOOD VIBES,61,5,56,5
1003445,glory days,64,5,59,5
1003446,Acoustic covers,14,5,9,5
1003447,sad,52,5,47,5
1003448,Life,12,5,7,5
1003449,Listen,43,5,38,5
1003450,Ariel,51,5,46,5
1003451,dance songs,122,25,97,25
1003452,Soft Rock,37,5,32,5
1003454,Bangers,34,5,29,5
1003455,throwbax,81,5,76,5
1003456,buzz,14,5,9,5
1003457,sleep,15,5,10,5
1003458,Crumpled Love Letters,125,25,100,25
1003461,classic hip hop,20,5,15,5
1003462,90s,87,5,82,5
1003463,Classic Rock,77,5,72,5
1003465,aux cord,210,25,185,25
1003466,cocktail party,63,5,58,5
1003467,throwback ,68,5,63,5
1003469,Destiny,25,5,20,5
1003471,slow ,32,5,27,5
1003472,Eminem,107,25,82,25
1003473,Rainy Days,120,25,95,25
1003476,Running Mix,94,5,89,5
1003478,Chill EDM,72,5,67,5
1003483,Chill hop,45,5,40,5
1003486,Mildly eventful,117,25,92,25
1003489,chill lounge,89,5,84,5
1003492,YUP!,139,25,114,25
1003495,Chill Music,78,5,73,5
1003496,sleepy,107,25,82,25
1003499,Chill Music,47,5,42,5
1003500,Mixtape,126,25,101,25
1003501,Young Money$$$$$,148,25,123,25
1003503,driving,140,25,115,25
1003505,Chill Music,99,5,94,5
1003506,Chill out,57,5,52,5
1003509,Chill Out,80,5,75,5
1003511,jamz.,161,25,136,25
1003512,chill out,65,5,60,5
1003514,pool playlist,111,25,86,25
1003519,chill out,40,5,35,5
1003520,chill out,46,5,41,5
1003521,Chill Out,48,5,43,5
1003522,Chill Out,99,5,94,5
1003524,chill out,70,5,65,5
1003527,chill out.,45,5,40,5
1003530,Chill Playlist,95,5,90,5
1003533,char,156,25,131,25
1003537,chill playlist,92,5,87,5
1003539,Chill Playlist,51,5,46,5
1003548,CHRISTmas!!!,109,25,84,25
1003550,Chill playlist,71,5,66,5
1003551,R&B,137,25,112,25
1003553,Chill Playlist,64,5,59,5
1003554,Rap,101,25,76,25
1003557,Chill Pop,52,5,47,5
1003559,chill rap,66,5,61,5
1003567,let it go,175,25,150,25
1003568,chill rap,40,5,35,5
1003569,Chill Rap,60,5,55,5
1003573,chill songs,54,5,49,5
1003575,Chill Time,90,5,85,5
1003576,Chill time ,58,5,53,5
1003582,with love,196,25,171,25
1003586,chill time.,42,5,37,5
1003587,car playlist,104,25,79,25
1003591,Cold,134,25,109,25
1003594,Chill Tunes,80,5,75,5
1003596,Stream,101,25,76,25
1003597,Chill Tunes,58,5,53,5
1003598,Chill Vibes,74,5,69,5
1003601,Stone,101,25,76,25
1003604,Chill Vibes,55,5,50,5
1003608,banger,112,25,87,25
1003609,chillstep,147,25,122,25
1003611,Chill Vibes,93,5,88,5
1003613,Chill Vibes,52,5,47,5
1003618,Christmas,140,25,115,25
1003622,chill vibes,100,5,95,5
1003626,Chill vibes,58,5,53,5
1003630,Get Hyped,148,25,123,25
1003632,chill vibes,42,5,37,5
1003635,Random,107,25,82,25
1003636,chill vibez,91,5,86,5
1003638,hhh,117,25,92,25
1003639,Chill/Work,71,5,66,5
1003641,texas country,118,25,93,25
1003643,Music,110,25,85,25
1003644,good times,193,25,168,25
1003646,chill?,41,5,36,5
1003647,Chillax,67,5,62,5
1003651,chillax,76,5,71,5
1003656,my favorites,131,25,106,25
1003658,Chillaxin,67,5,62,5
1003659,Fourth of July,150,25,125,25
1003662,Chillaxin,71,5,66,5
1003667,countryy,103,25,78,25
1003669,Hope,137,25,112,25
1003673,Sun-Kissed Skin,119,25,94,25
1003675,CHILLED,64,5,59,5
1003676,chiller,44,5,39,5
1003681,CHILLERS,45,5,40,5
1003688,jams!!,112,25,87,25
1003690,chillin,54,5,49,5
1003693,Chillin,67,5,62,5
1003694,The one and only,116,25,91,25
1003695,THROWBACK,110,25,85,25
1003696,chillin,77,5,72,5
1003697,chillin,48,5,43,5
1003700,Good Jams,146,25,121,25
1003702,Chillin,65,5,60,5
1003703,chillin,43,5,38,5
1003704,Lolla 2016,113,25,88,25
1003705,ded,114,25,89,25
1003706,hip hop,103,25,78,25
1003714,spanish rock,128,25,103,25
1003715,Love <3,121,25,96,25
1003716,Chillin,55,5,50,5
1003718,chillin,86,5,81,5
1003722,chillin,57,5,52,5
1003727,Chillin,54,5,49,5
1003729,chillin,75,5,70,5
1003732,Party,169,25,144,25
1003733,chillin,53,5,48,5
1003734,Chillin,93,5,88,5
1003736,chillin,51,5,46,5
1003737,chillin,49,5,44,5
1003738,chillin',49,5,44,5
1003740,chillin',57,5,52,5
1003742,Chillin',75,5,70,5
1003743,chilling,45,5,40,5
1003747,Good Tunes ,194,25,169,25
1003748,weekend ,114,25,89,25
1003749,wavy,133,25,108,25
1003751,fiesta:))),114,25,89,25
1003757,old,148,25,123,25
1003758,Chilling.,96,5,91,5
1003760,chilll,84,5,79,5
1003761,chilll,44,5,39,5
1003763,CHILLLLL,62,5,57,5
1003767,chilllll,80,5,75,5
1003771,THROWBACKS,109,25,84,25
1003773,HYPE,202,25,177,25
1003779,Nashville,191,25,166,25
1003783,Summer heat,120,25,95,25
1003784,chilllll,46,5,41,5
1003785,chilllllllll,40,5,35,5
1003789,Turn up,174,25,149,25
1003791,Songs that I like,169,25,144,25
