track_uri,frequency,track_name,artist_name
spotify:track:7xVLFuuYdAvcTfcP3IG3dS,80,Work REMIX,A$AP Ferg
spotify:track:3mcG2NI5G5vhrQtRda1YnA,80,The Middle,Jimmy Eat World
spotify:track:6i0V12jOa3mr6uu4WYhUBr,80,Heathens,Twenty One Pilots
spotify:track:0zO8ctW0UiuOefR87OeJOZ,80,Collard Greens,ScHoolboy Q
spotify:track:4E92bmgFiHxvy2SNjXjC3b,79,Blessings,Big Sean
spotify:track:1mqlc0vEP9mU1kZgTi6LIQ,79,September,"Earth, Wind & Fire"
spotify:track:0yD66650JxhqKbW76C2qCo,79,Country Girl (Shake It For Me),Luke Bryan
spotify:track:75JFxkI2RXiU7L9VXzMkle,79,The Scientist,Coldplay
spotify:track:5InOp6q2vvx0fShv3bzFLZ,79,Know Yourself,Drake
spotify:track:3n69hLUdIsSa1WlRmjMZlW,79,Breezeblocks,alt-J
spotify:track:7FOJvA3PxiIU0DN3JjQ7jT,79,Power Trip,J. Cole
spotify:track:2fuCquhmrzHpu5xcA1ci9x,79,Under Pressure - Remastered 2011,Queen
spotify:track:3cfOd4CMv2snFaKAnMdnvK,79,All Star,Smash Mouth
spotify:track:4BP3uh0hFLFRb5cjsgLqDh,79,Fortunate Son,Creedence Clearwater Revival
spotify:track:6enPOmd3vSFpI4jjms8kXN,79,Runnin' Outta Moonlight,Randy Houser
spotify:track:0H04yVa3DJxoXbLBpAb7iV,79,I'm Comin' Over,Chris Young
spotify:track:27L8sESb3KR79asDUBu8nW,79,Stacy's Mom,Fountains Of Wayne
spotify:track:6GsAD8PgHxmEuIPTG8GP3M,79,It Goes Like This,Thomas Rhett
spotify:track:7oGZAicScQt96OAW4AruYy,78,Want to Want Me,Jason Derulo
spotify:track:0GO8y8jQk1PkHzS31d699N,78,Tongue Tied,Grouplove
spotify:track:1cktZnxiONH0hR6Q3DKy8h,78,Drink In My Hand,Eric Church
spotify:track:1jdNcAD8Ir58RlsdGjJJdx,78,Ho Hey,The Lumineers
spotify:track:5xV0Czdqefft6sPDqjmFBu,78,Let Me Love You,Mario
spotify:track:3eR23VReFzcdmS7TYCrhCe,78,It Ain't Me (with Selena Gomez),Kygo
spotify:track:2fQrGHiQOvpL9UgPvtYy6G,78,Bank Account,21 Savage
spotify:track:7zBPzAjKAqQpcv8F8GCq5s,78,Uber Everywhere,MadeinTYO
spotify:track:6I9VzXrHxO9rA9A5euc8Ak,78,Toxic,Britney Spears
spotify:track:5CG9Ps5ynNjpKJHmwc95pa,78,Somewhere On A Beach,Dierks Bentley
spotify:track:1ID1QFSNNxi0hiZCNcwjUC,77,Legend,Drake
spotify:track:0p1HtkrNYxv0iDfEKwXSTp,77,Sangria,Blake Shelton
spotify:track:0yhPEz5KxlDwckGJaMlZqM,77,Centuries,Fall Out Boy
spotify:track:5y69gQtK33qxb8a24ACkCy,77,A Thousand Miles,Vanessa Carlton
spotify:track:3oEekS4xhmFQ88ieCVTZ7H,77,Bang Bang,Jessie J
spotify:track:2n5gVJ9fzeX2SSWlLQuyS9,77,Fight Night,Migos
spotify:track:46lFttIf5hnUZMGvjK0Wxo,77,Runaway (U & I),Galantis
spotify:track:26rdOwwjC2UnweK3xeS58u,77,GDFR (feat. Sage The Gemini & Lookas),Flo Rida
spotify:track:6IcrwGdIvRsrImOnoYfG9Z,77,"See You Again (feat. Charlie Puth) - From ""Furious 7""",Wiz Khalifa
spotify:track:2aibwv5hGXSgw7Yru8IYTO,77,Snow (Hey Oh) - Hey Oh Album Version,Red Hot Chili Peppers
spotify:track:1wZqJM5FGDEl3FjHDxDyQd,77,Come and See Me (feat. Drake),PARTYNEXTDOOR
spotify:track:5tVA6TkbaAH9QMITTQRrNv,77,Free Fallin',Tom Petty
spotify:track:6GBUsjHfZuweYf5lQEz6mP,77,Crash My Party,Luke Bryan
spotify:track:4P7VFiaZb3xrXoqGwZXC3J,77,Lollipop,Lil Wayne
spotify:track:6hmhG1b4LEyNuashVvuIAo,76,Never Forget You,Zara Larsson
spotify:track:0pSBuHjILhNEo55xK1zrRt,76,Rolex,Ayo & Teo
spotify:track:42et6fnHCw1HIPSrdPprMl,76,Semi-Charmed Life,Third Eye Blind
spotify:track:46ZfPS5VpSQVU5gb82hg3K,76,Anything Goes,Florida Georgia Line
spotify:track:0vupCkmy497h49a74Xsxj1,76,Don't Cha,Busta Rhymes
spotify:track:5aj0xPGiEUN3aI2oOYu14S,76,I Don't Dance,Lee Brice
spotify:track:6YUTL4dYpB9xZO5qExPf05,76,Summer,Calvin Harris
spotify:track:0y44Oz1T9uWDKg4SFDWRWH,76,Honey Bee,Blake Shelton
spotify:track:5BbYPT6ehZf0hSv2su6JAl,76,Make You Miss Me,Sam Hunt
spotify:track:4iLPK8QnOvqm0Azbsk2GDn,76,Don't It,Billy Currington
spotify:track:5uqphUYsR45kPYplrYSAQh,76,Throw Sum Mo,Rae Sremmurd
spotify:track:13HVjjWUZFaWilh2QUJKsP,76,Let It Go,James Bay
spotify:track:2MLHyLy5z5l5YRp7momlgw,76,Island In The Sun,Weezer
spotify:track:6fTdcGsjxlAD9PSkoPaLMX,75,Sunday Candy,Donnie Trumpet & The Social Experiment
spotify:track:2dOTkLZFbpNXrhc24CnTFd,75,Titanium (feat. Sia) - feat. Sia,David Guetta
spotify:track:494OU6M7NOf4ICYb4zWCf5,75,Sugar,Maroon 5
spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,75,No Diggity,Blackstreet
spotify:track:7nDoBWDvf02SyD8kEQuuPO,75,Bottoms Up,Brantley Gilbert
spotify:track:6b8Be6ljOzmkOmFslEb23P,75,24K Magic,Bruno Mars
spotify:track:4wFUdSCer8bdQsrp1M90sa,75,Highway Don't Care,Tim McGraw
spotify:track:0srwKuJPH8yBzzFUJMBQM2,74,Rack City,Tyga
spotify:track:2H3ZUSE54pST4ubRd5FzFR,74,Ain't No Mountain High Enough,Marvin Gaye
spotify:track:6cmm1LMvZdB5zsCwX5BjqE,74,Down,Jay Sean
spotify:track:2ZRJRe82aZaVhOKKlbJr4v,74,Summer Sixteen,Drake
spotify:track:0N3W5peJUQtI4eyR6GJT5O,74,King Kunta,Kendrick Lamar
spotify:track:18GC3F8YPGB8CePXcTUizQ,74,Thnks fr th Mmrs,Fall Out Boy
spotify:track:6XkuklKiHYVTlVvWlTgQYP,74,Erase Me - Main,Kid Cudi
spotify:track:6HfOzLLjsaXsehIFEsrxTk,74,Trophies,Young Money
spotify:track:1fLdeDTrJWNkwOeFyAVLvF,73,Good Life,Kanye West
spotify:track:1BltsyC5W3SAABdxyrDXwi,73,Latch,Disclosure
spotify:track:0YpBHgZ9Pfr4fbiKkP9nj9,73,Holy Grail,JAY Z
spotify:track:5DiXcVovI0FcY2s0icWWUu,73,Mr. Jones,Counting Crows
spotify:track:7vFoFDWqTX0mHzLfrF1Cfy,73,Cheerleader - Felix Jaehn Remix Radio Edit,OMI
spotify:track:4P5KoWXOxwuobLmHXLMobV,73,Come As You Are,Nirvana
spotify:track:6mghCOaaSvrke0z1EUVUIf,73,"Hey, Soul Sister",Train
spotify:track:6N1EjQjnvhOjFrF6oUmGPa,73,Summer Of '69,Bryan Adams
spotify:track:6olUplztLFFfU7fMYmFXOP,73,Sober,Childish Gambino
spotify:track:68Pux358EOhXmQqln37bj4,73,God Gave Me You,Blake Shelton
spotify:track:7N3PAbqfTjSEU1edb2tY8j,73,Jump - 2015 Remastered Version,Van Halen
spotify:track:3pndPhlQWjuSoXhcIIdBjv,73,What They Want,Russ
spotify:track:1HwpWwa6bnqqRhK8agG4RS,73,Beautiful Soul,Jesse McCartney
spotify:track:4gmmRb6bZJffOOiww1JGTO,73,No Heart,21 Savage
spotify:track:02M6vucOvmRfMxTXDUwRXu,73,7/11,Beyoncé
spotify:track:5l3CML2OnzfNs5RfVgbcLt,73,Talk Dirty (feat. 2 Chainz),Jason Derulo
spotify:track:0k2GOhqsrxDTAbFFSdNJjT,72,Temperature,Sean Paul
spotify:track:7kqcudBGM74MXVoYMaoWkC,72,Loyal,Chris Brown
spotify:track:6RUKPb4LETWmmr3iAEQktW,72,Something Just Like This,The Chainsmokers
spotify:track:6ScJMrlpiLfZUGtWp4QIVt,72,A Milli,Lil Wayne
spotify:track:6Ymvlzom4TQeoKqAWsZRD8,72,Somethin' 'Bout A Truck,Kip Moore
spotify:track:1e1JKLEDKP7hEQzJfNAgPl,72,Magnolia,Playboi Carti
spotify:track:1yxgsra98r3qAtxqiGZPiX,72,Butterfly Effect,Travis Scott
spotify:track:1eQBEelI2NCy7AUTerX0KS,72,Ultralight Beam,Kanye West
spotify:track:2yJ9GVCLMmzBBfQAnfzlwr,72,THat Part,ScHoolboy Q
spotify:track:7JYsArznYOjX2jsrT3UEnL,72,OOOUUU,Young M.A
spotify:track:3lSR267IJfT54p0Gfuw7mi,72,Right Hand,Drake
spotify:track:0k6DnZMLoEUH8NGD5zh2SE,72,Ayo,Chris Brown
spotify:track:5Db9VIdDsN5yu3Eu7CT0i4,72,Stay With Me,Sam Smith
spotify:track:2374M0fQpWi3dLnB54qaLX,71,Africa,Toto
spotify:track:2jyjhRf6DVbMPU5zxagN2h,71,Let Her Go,Passenger
spotify:track:7I5fYc4qKJddht8Ozhqqdx,71,Snapback,Old Dominion
spotify:track:2l57cfmCnOkwNX1tky02n1,71,Move Along,The All-American Rejects
spotify:track:5ChkMS8OtdzJeqyybCc9R5,71,Billie Jean,Michael Jackson
spotify:track:7cgu4JBW3hq1GwTM1ilkKQ,71,Talking Body,Tove Lo
spotify:track:5c5a2Ptu8eyIpljhQHjIqk,71,Ain't No Rest for the Wicked - Original Version,Cage The Elephant
spotify:track:0PDUDa38GO8lMxLCRc4lL1,71,PILLOWTALK,ZAYN
spotify:track:4cxMGhkinTocPSVVKWIw0d,71,Losin Control,Russ
spotify:track:7EZPH9Px3gXlxD5KJDwtwc,71,Bandz A Make Her Dance,Juicy J
spotify:track:4uhvMW7ly7tJil31YYscAN,71,Erase Your Social,Lil Uzi Vert
spotify:track:722tgOgdIbNe3BEyLnejw4,71,Black Skinhead,Kanye West
spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,71,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston
spotify:track:12d5QFwzh60IIHlsSnAvps,71,10 Bands,Drake
spotify:track:0Nu9WA8kEbBWEsay2s8Q0U,71,Even If It Breaks Your Heart,Eli Young Band
spotify:track:0bVtevEgtDIeRjCJbK3Lmv,71,Welcome To The Jungle,Guns N' Roses
spotify:track:5CXnIPD6rTjszYYQm6fY2P,71,Dirt,Florida Georgia Line
spotify:track:2N3U8uTYhjX2KwGT0pf5x0,70,Everyday,A$AP Rocky
spotify:track:3lPAHV0b53zgRRm9LBgnTY,70,Empire State Of Mind,JAY Z
spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,70,Electric Love,BØRNS
spotify:track:7lGKEWMXVWWTt3X71Bv44I,70,Unsteady,X Ambassadors
spotify:track:6OZh916QF8XNunWaP97WEZ,70,Fast Car,Jonas Blue
spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,70,Just the Way You Are,Bruno Mars
spotify:track:6Sm2YzLtL8FcyTMONOkiFw,70,Feeling Myself,Nicki Minaj
spotify:track:22DKsoYFV5npPXmnPpXL7i,70,Watch Out,2 Chainz
spotify:track:7yCqehT9dKACTFy7YugP0J,70,You & Me,Marc E. Bassy
spotify:track:5CQ30WqJwcep0pYcV4AMNc,70,Stairway To Heaven,Led Zeppelin
spotify:track:6E9V9TRlVOLjenGjHemzEH,70,Hard To Love,Lee Brice
spotify:track:3pfXxHoydFRfD7IBGJTQAN,70,Pony,Ginuwine
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,70,Take On Me,a-ha
spotify:track:07lxDm1s8FVO4GF54Nooiz,70,Irreplaceable,Beyoncé
spotify:track:1QV6tiMFM6fSOKOGLMHYYg,70,Poker Face,Lady Gaga
spotify:track:1AWQoqb9bSvzTjaLralEkT,69,Rock Your Body,Justin Timberlake
spotify:track:7hsLKGEnoiNShdIGL6ws1f,69,Sail,AWOLNATION
spotify:track:3NdDpSvN911VPGivFlV5d0,69,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN
spotify:track:7tGlzXJv6GD5e5qlu5YmDg,69,Love Me,Lil Wayne
spotify:track:0vaf64cpnqM7COUZZkoBig,69,Electric Feel,MGMT
spotify:track:1ULa3GfdMKs0MfRpm6xVlu,69,We Dem Boyz,Wiz Khalifa
spotify:track:2WNVqZq1ujhMDlOAqBFkVv,69,My Humps,The Black Eyed Peas
spotify:track:1G391cbiT3v3Cywg8T7DM1,69,Scar Tissue,Red Hot Chili Peppers
spotify:track:3yfqSUWxFvZELEM4PmlwIR,69,The Real Slim Shady,Eminem
spotify:track:1yYzuNd0KRyHVJ3NH8apBt,69,Donald Trump,Mac Miller
spotify:track:3bnVBN67NBEzedqQuWrpP4,69,Tear In My Heart,Twenty One Pilots
spotify:track:3cHyrEgdyYRjgJKSOiOtcS,69,Timber,Pitbull
spotify:track:7wMq5n8mYSKlQIGECKUgTX,69,Hall of Fame,The Script
spotify:track:4DMKwE2E2iYDKY01C335Uw,69,Carry on Wayward Son,Kansas
spotify:track:4Z3qm2aWGTJuJKnv3EWwyD,69,Hide Away,Daya
spotify:track:2CEgGE6aESpnmtfiZwYlbV,68,Dynamite,Taio Cruz
spotify:track:4pLwZjInHj3SimIyN9SnOz,68,Side To Side,Ariana Grande
spotify:track:1fDsrQ23eTAVFElUMaf38X,68,American Pie,Don McLean
spotify:track:4F7A0DXBrmUAkp32uenhZt,68,Party Monster,The Weeknd
spotify:track:6FE2iI43OZnszFLuLtvvmg,68,Classic,MKTO
spotify:track:4qikXelSRKvoCqFcHLB2H2,68,Mercy,Kanye West
spotify:track:3KYiA4vq6RPO1dE2XROXd8,68,You Give Love A Bad Name,Bon Jovi
spotify:track:7Ezwtgfw7khBrpvaNPtMoT,68,All The Way Up,Fat Joe
spotify:track:39FwE8edwuyiaa4PrGBkP7,68,Boys 'Round Here (feat. Pistol Annies & Friends),Blake Shelton
spotify:track:0EMmVUYs9ZZRHtlADB88uz,68,Come On Eileen,Dexys Midnight Runners
spotify:track:0qRR9d89hIS0MHRkQ0ejxX,68,Rich Girl,Daryl Hall & John Oates
spotify:track:2qYsSHsYkihWx043HVJQRV,68,Dirt Road Anthem,Jason Aldean
spotify:track:4ly1QBXEwYoDmje9rmEgC4,68,Head Over Boots,Jon Pardi
spotify:track:4SRqDmPxYX0pUb5B5ut2Ri,67,So Sick,Ne-Yo
spotify:track:3H1LCvO3fVsK2HPguhbml0,67,Forever,Chris Brown
spotify:track:1Bqxj0aH5KewYHKUg1IdrF,67,Some Kind Of Drug,G-Eazy
spotify:track:6aNwDe5YH5YUPlpHkku52w,67,Sunshine & Whiskey,Frankie Ballard
spotify:track:6m9qPYXmhge2QhBLfFKnVF,67,Same Drugs,Chance The Rapper
spotify:track:2nBI3iWLhupR7LyAJ5GGkE,67,Champions,Kanye West
spotify:track:4kgsK0fftHtg9gZOzkU5T2,67,Dark Horse,Katy Perry
spotify:track:5QldjuXcxplhjjUqLrzl6H,67,Kids,MGMT
spotify:track:5hgnY0mVcVetszbb85qeDg,67,Partition,Beyoncé
spotify:track:047fCsbO4NdmwCBn8pcUXl,67,Marvins Room,Drake
spotify:track:0jSMveIWvnhDIvzqN74Uc7,67,Tipsy - Club Mix,J-Kwon
spotify:track:4omisSlTk6Dsq2iQD7MA07,67,Sk8er Boi,Avril Lavigne
spotify:track:7GQjJEwqlp6m5HNWVQd6OR,67,Good Directions,Billy Currington
spotify:track:2aksifNn5ph8igDOkPBA02,67,Love On The Brain,Rihanna
spotify:track:07GvNcU1WdyZJq3XxP0kZa,67,Go Your Own Way - 2004 Remastered Edition,Fleetwood Mac
spotify:track:1oHNvJVbFkexQc0BpQp7Y4,66,Starships,Nicki Minaj
spotify:track:6jG2YzhxptolDzLHTGLt7S,66,Drunk in Love,Beyoncé
spotify:track:3ZMv9EzGoteNi5Qnx0KpEO,66,Skinny Love,Bon Iver
spotify:track:5EWPGh7jbTNO2wakv8LjUI,66,Free Bird,Lynyrd Skynyrd
spotify:track:1wYZZtamWTQAoj8B812uKQ,66,Here,Alessia Cara
spotify:track:1JClFT74TYSXlzpagbmj0S,66,California Love - Original Version,2Pac
spotify:track:4NpDZPwSXmL0cCTaJuVrCw,66,Birthday Sex,Jeremih
spotify:track:6UaRii9AH6Zss9xNMEQ2M9,66,Love The Way You Lie,Eminem
spotify:track:27SdWb2rFzO6GWiYDBTD9j,66,Cheap Thrills,Sia
spotify:track:2XMTqoHHSH0lvuXrvIEdco,66,Capsize,FRENSHIP
spotify:track:6SwRhMLwNqEi6alNPVG00n,66,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar
spotify:track:72jbDTw1piOOj770jWNeaG,66,Paris,The Chainsmokers
spotify:track:1TfAhjzRBWzYZ8IdUV3igl,66,Year 3000,Jonas Brothers
spotify:track:3zByVQLvdXUaDTubfWkpCk,66,Sweet Caroline,Neil Diamond
spotify:track:3YBZIN3rekqsKxbJc9FZko,66,Paradise City,Guns N' Roses
spotify:track:2bJvI42r8EF3wxjOuDav4r,66,Time of Our Lives,Pitbull
spotify:track:0ZUo4YjG4saFnEJhdWp9Bt,66,Before He Cheats,Carrie Underwood
spotify:track:5dNGORzxFb5z3v7vSAFkTU,65,Beachin',Jake Owen
spotify:track:3pkzJjJXfdDjhpXx639MIH,65,Somewhere With You,Kenny Chesney
spotify:track:6b5rA9rthDbZDOQp9UbOgl,65,Little Lion Man,Mumford & Sons
spotify:track:0LN0ASTtcGIbNTnjSHG6eO,65,Pour Some Sugar On Me (2012),Def Leppard
spotify:track:0ESJlaM8CE1jRWaNtwSNj8,65,beibs in the trap,Travis Scott
spotify:track:5oQcOu1omDykbIPSdSQQNJ,65,1985,Bowling For Soup
spotify:track:0p1BcEcYVO3uk4KDf3gzkY,65,Wanted,Hunter Hayes
spotify:track:2IpGdrWvIZipmaxo1YRxw5,65,Bottoms Up - feat. Nicki Minaj,Trey Songz
spotify:track:68vgtRHr7iZHpzGpon6Jlo,65,My Boo,Usher
spotify:track:69DR48pXzSabFUfQfDDJDb,65,Make Me Wanna,Thomas Rhett
spotify:track:124NFj84ppZ5pAxTuVQYCQ,65,Take Care,Drake
spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,65,Hurricane,Luke Combs
spotify:track:2rizacJSyD9S1IQUxUxnsK,65,All We Know,The Chainsmokers
spotify:track:4S7YHmlWwfwArgd8LfSPud,65,L$D,A$AP Rocky
spotify:track:0El2Zyt68nYySFDG87hZgM,65,Sun Daze,Florida Georgia Line
spotify:track:2cMTIlktg3M9mXYqCPqw1J,65,Milkshake,Kelis
spotify:track:3b00LSFIRqnHvkoDEs5fkg,65,Float On,Modest Mouse
spotify:track:4Sfa7hdVkqlM8UW5LsSY3F,65,Take a Walk,Passion Pit
spotify:track:3U3Ff8ZvL6oEu1r98gCCWW,65,Pon de Replay,Rihanna
spotify:track:6sDQ4uiWw9OdVrCXFLSlZt,65,Rap God,Eminem
spotify:track:5rX6C5QVvvZB7XckETNych,65,All Summer Long,Kid Rock
spotify:track:6lV2MSQmRIkycDScNtrBXO,65,Airplanes (feat. Hayley Williams of Paramore) - Explicit Album Version,B.o.B
spotify:track:1YLJVmuzeM2YSUkCCaTNUB,64,Dog Days Are Over,Florence + The Machine
spotify:track:6jrMVRReY24qzCfe1BRrww,64,What You Know,Two Door Cinema Club
spotify:track:0DdpxWfVvUGgkJv5536tiF,64,Sexy Can I feat. Yung Berg,Ray J
spotify:track:0wzABO1igQsSy8cQ7dIeHK,64,Paint It Black,The Rolling Stones
spotify:track:3iVAyrTlbWGBq0laeQ18z2,64,Walking On A Dream,Empire of the Sun
spotify:track:5XzmZjXhMjDHr7ZfJ6DELQ,64,FourFiveSeconds,Rihanna
spotify:track:7xYnUQigPoIDAMPVK79NEq,64,Run It!,Chris Brown
spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,64,Safe And Sound,Capital Cities
spotify:track:7yMnml7zdYl5LlDFZPm5Hd,64,Burnin' Up,Jonas Brothers
spotify:track:47x1F4HyX7LafFgxtoa19P,64,Kiss Kiss,Chris Brown
spotify:track:3JtmRIkVK95rmf4kWKA3ON,64,Stay A Little Longer,Brothers Osborne
spotify:track:1jNOi6m3Hn8nLEeHCp5Msr,64,Seven Nation Army,The White Stripes
spotify:track:3y1t2sEahs8idFz2tiYNPO,64,Let Me See Ya Girl,Cole Swindell
spotify:track:2ZyuwVvV6Z3XJaXIFbspeE,64,Wild Things,Alessia Cara
spotify:track:1jNNHFZmRGXZFHlil5uhei,64,Drunk On Your Love,Brett Eldredge
spotify:track:6BaxqcoEM9r3LXisTyJjST,64,Ridin' Solo,Jason Derulo
spotify:track:53QF56cjZA9RTuuMZDrSA6,64,I Won't Give Up,Jason Mraz
spotify:track:1L0rvFTlpoR8rHxdR4lTSN,63,Gas Pedal,Sage The Gemini
spotify:track:1zCi4cVFqe6ja16MeGZKRN,63,Poetic Justice,Kendrick Lamar
spotify:track:55OdqrG8WLmsYyY1jijD9b,63,Wyclef Jean,Young Thug
spotify:track:7wGoVu4Dady5GV0Sv4UIsx,63,rockstar,Post Malone
spotify:track:3G7XYAwtxtoGK7fAm4IlD9,63,Classic Man,Jidenna
spotify:track:2zYzyRzz6pRmhPzyfMEC8s,63,Highway to Hell,AC/DC
spotify:track:6VwBbL8CzPiC4QV66ay7oR,63,Wicked Games,The Weeknd
spotify:track:4yugZvBYaoREkJKtbG08Qr,63,Take It Easy,Eagles
spotify:track:3W3KtDwAIg3mAruSpnfG3Q,63,Fancy,Iggy Azalea
spotify:track:4Hf7WnR761jpxPr5D46Bcd,63,Treat You Better,Shawn Mendes
spotify:track:6IFPfV8PNSYOmufzQ95hmm,63,Confession,Florida Georgia Line
spotify:track:7t2bFihaDvhIrd2gn2CWJO,63,"Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) - Remix",Ty Dolla $ign
spotify:track:3ZLyt2ndLFBh148XRYjYYZ,63,All We Got (feat. Kanye West & Chicago Children's Choir),Chance The Rapper
spotify:track:5SZ6zX4rOrEQferfFC2MfP,63,Walk This Way,Aerosmith
spotify:track:0utlOiJy2weVl9WTkcEWHy,63,Neighbors,J. Cole
spotify:track:3AJwUDP919kvQ9QcozQPxg,63,Yellow,Coldplay
spotify:track:22L7bfCiAkJo5xGSQgmiIO,63,All Of The Lights,Kanye West
spotify:track:2MYl0er3UZ1RlKwRb5LODh,63,A.D.H.D,Kendrick Lamar
spotify:track:11bD1JtSjlIgKgZG2134DZ,63,Chasing Cars,Snow Patrol
spotify:track:3AYcyxEACnmE6d96RPubID,63,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis
spotify:track:4sPmO7WMQUAf45kwMOtONw,63,Hello,Adele
spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,62,...Baby One More Time,Britney Spears
spotify:track:2g8HN35AnVGIk7B8yMucww,62,Big Poppa,The Notorious B.I.G.
spotify:track:3LbvNFkqDTrE1liGMmZBDL,62,Shotgun Rider,Tim McGraw
spotify:track:31G9RaSaDOI2NWcpnIp734,62,Goldie,A$AP Rocky
spotify:track:0wpbHnOW0zVUtV10LSj9c9,62,Down On Me,Jeremih
spotify:track:6I6NX6tjGsxFAsIfGzY9lJ,62,Deja Vu,J. Cole
spotify:track:6H0AwSQ20mo62jGlPGB8S6,62,It's A Vibe,2 Chainz
spotify:track:7GJClzimvMSghjcrKxuf1M,62,Budapest,George Ezra
spotify:track:7aXuop4Qambx5Oi3ynsKQr,62,I Don't Mind,Usher
spotify:track:6D0b04NJIKfEMg040WioJQ,62,Issues,Julia Michaels
spotify:track:1cOyWWUr3oXJIxY0AjJEx9,62,YOUTH,Troye Sivan
spotify:track:6jizk5lOUnfpaZXYMdfeC6,62,Trumpets,Jason Derulo
spotify:track:4ckuS4Nj4FZ7i3Def3Br8W,62,Sneakin’,Drake
spotify:track:6kZFIsYCBeuH0f1zGk1UoM,62,Simple Man,Lynyrd Skynyrd
spotify:track:7fSGbZLhWlAiCC3HDPAULu,62,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,The Rolling Stones
spotify:track:0B7wvvmu9EISAwZnOpjhNI,62,When I Was Your Man,Bruno Mars
spotify:track:0CcQNd8CINkwQfe1RDtGV6,62,Believer,Imagine Dragons
spotify:track:4NYwy0R3NdvORX2B6OZXBT,62,Slow Motion,Trey Songz
spotify:track:4PJXT82AZtlDW4Q71b43oz,62,Whatever She's Got,David Nail
spotify:track:2QbFClFyhMMtiurUjuQlAe,62,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5
spotify:track:1UqhkbzB1kuFwt2iy4h29Q,61,Cough Syrup,Young the Giant
spotify:track:4nthV2eZAXnt4yiJMocLkG,61,Dilemma,Nelly
spotify:track:67awxiNHNyjMXhVgsHuIrs,61,Turn Down for What,DJ Snake
spotify:track:5ytc87gcx6dZ4nWRNykinV,61,Night Train,Jason Aldean
spotify:track:24NwBd5vZ2CK8VOQVnqdxr,61,Sweet Emotion,Aerosmith
spotify:track:1PSBzsahR2AKwLJgx8ehBj,61,Bad Things (with Camila Cabello),Machine Gun Kelly
spotify:track:5tFep7dXGd7vEJ668wTPux,61,Both (feat. Drake),Gucci Mane
spotify:track:2KmEgiY8fQs0G6WNxtzQKr,61,Baba O'Riley,The Who
spotify:track:33JcUj9qQDayKswunZP9ar,61,Best Friend,Young Thug
spotify:track:5suEtW2DUAfvroohjzgatb,61,Blasé (feat. Future & Rae Sremmurd),Ty Dolla $ign
spotify:track:2zvot9pY2FNl1E94kc4K8M,61,Rocket Man (I Think It's Going To Be A Long Long Time),Elton John
spotify:track:5nkYHBWXu7KCgcdwP6jcB1,61,What I Got,Sublime
spotify:track:0cV4xwUA4ue2deqq4CZFko,61,I Don't Want This Night to End,Luke Bryan
spotify:track:3pLTOP0G0etiWUknFoRpsr,61,The Cave,Mumford & Sons
spotify:track:2QVzUws1l5mzZ4v46tGHrC,61,Love You Like That,Canaan Smith
spotify:track:4IoYz8XqqdowINzfRrFnhi,61,You Found Me,The Fray
spotify:track:5ujh1I7NZH5agbwf7Hp8Hc,61,Swimming Pools (Drank) - Extended Version,Kendrick Lamar
spotify:track:46GGxd8TVRt6FjUBfCavVT,61,Renegades,X Ambassadors
spotify:track:2IiNA0s5eQBSjwK4iNeUvW,61,Complicated,Avril Lavigne
spotify:track:2CAK2t1reUgPK6OMgAMURB,61,Wasted,Tiësto
spotify:track:7wBrglFVTNCcW6IhdgBkm1,61,Paradise,Coldplay
spotify:track:2kzRSiyignH8yzPTrWvyPo,61,No Sleep,Wiz Khalifa
spotify:track:1SLikaDhWhhhnLJC58bkFI,61,Life Is A Highway,Rascal Flatts
spotify:track:2Lg4kvhOrPhpGEZmSe7VAN,61,Country Grammar (Hot Shit),Nelly
spotify:track:5yIiXdLRE85OBiQmCaUenq,61,Sure Be Cool If You Did,Blake Shelton
spotify:track:1z6WtY7X4HQJvzxC4UgkSf,61,Love On Top,Beyoncé
spotify:track:6bxUnsSGZCmoHHU5auwtps,61,Beware,Big Sean
spotify:track:7yHEDfrJNd0zWOfXwydNH0,61,Into You,Ariana Grande
spotify:track:78rIJddV4X0HkNAInEcYde,61,Call On Me - Ryan Riback Extended Remix,Starley
spotify:track:1sNSG13fsK6KPKKNIQXXrh,61,You Know You Like It,DJ Snake
spotify:track:1nVLAEzhBXMJLR5zAl90Nl,60,Crazy Girl,Eli Young Band
spotify:track:2iUmqdfGZcHIhS3b9E9EWq,60,Everybody Talks,Neon Trees
